"FLAG_RESIL";"CLASS_AGE";"CLASS_ANC";"CLASS_OFFRE";"CLASS_DEP";"CLASS_APPELS";"CLASS_P_APPELS_DS_FFT";"CLASS_HORS_FFT";"CLASS_SERVICES";"CLASS_TU";"CLASS_NBAPPELS";"CLASS_SD_DS_FR"
"141";"RESIL_NON";"[61:110]";"ANC2";"O5O6";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER2";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"142";"RESIL_NON";"[26:40]";"ANC2";"O1O2";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER4";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"143";"RESIL_NON";"[41:60]";"ANC3";"O3O4";"NO_DEP";"APP2";"PAP2";"HORS_FFT_OUI";"SER3";"TU3";"NB_HF_2";"SD_Ds_FT_1"
"144";"RESIL_NON";"[0:25]";"ANC4";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_NON";"SER2";"TU3";"NB_HF_0";"SD_Ds_FT_2"
"145";"RESIL_OUI";"[0:25]";"ANC1";"O1O2";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER3";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"146";"RESIL_NON";"[41:60]";"ANC2";"O5O6";"NO_DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER3";"TU2";"NB_HF_3";"SD_Ds_FT_2"
"147";"RESIL_OUI";"[26:40]";"ANC1";"O1O2";"NO_DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SERNA";"TU2";"NB_HF_3";"SD_Ds_FT_1"
"148";"RESIL_NON";"[26:40]";"ANC4";"O3O4";"NO_DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER4";"TU3";"NB_HF_3";"SD_Ds_FT_1"
"149";"RESIL_NON";"[0:25]";"ANC2";"O1O2";"NO_DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER2";"TU2";"NB_HF_3";"SD_Ds_FT_1"
"150";"RESIL_NON";"[0:25]";"ANC2";"O3O4";"DEP";"APP2";"PAP2";"HORS_FFT_OUI";"SER3";"TU3";"NB_HF_2";"SD_Ds_FT_2"
"151";"RESIL_NON";"[61:110]";"ANC4";"O3O4";"DEP";"APP3";"PAP3";"HORS_FFT_OUI";"SER2";"TU2";"NB_HF_1";"SD_Ds_FT_2"
"152";"RESIL_OUI";"[61:110]";"ANC1";"O1O2";"NO_DEP";"APP1";"PAP3";"HORS_FFT_OUI";"SER3";"TU3";"NB_HF_1";"SD_Ds_FT_1"
"153";"RESIL_OUI";"[26:40]";"ANC1";"O3O4";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER2";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"154";"RESIL_NON";"[26:40]";"ANC1";"O7";"NO_DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER2";"TU1";"NB_HF_3";"SD_Ds_FT_2"
"155";"RESIL_OUI";"[26:40]";"ANC2";"O1O2";"NO_DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER2";"TU2";"NB_HF_2";"SD_Ds_FT_1"
"156";"RESIL_NON";"[61:110]";"ANC2";"O3O4";"NO_DEP";"APP2";"PAP3";"HORS_FFT_OUI";"SER3";"TU3";"NB_HF_1";"SD_Ds_FT_1"
"157";"RESIL_OUI";"[41:60]";"ANC1";"O1O2";"DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER3";"TU4";"NB_HF_1";"SD_Ds_FT_1"
"158";"RESIL_NON";"[41:60]";"ANC4";"O3O4";"DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER4";"TU4";"NB_HF_3";"SD_Ds_FT_2"
"159";"RESIL_NON";"[26:40]";"ANC4";"O3O4";"NO_DEP";"APP2";"PAP3";"HORS_FFT_OUI";"SER4";"TU4";"NB_HF_1";"SD_Ds_FT_1"
"160";"RESIL_NON";"[26:40]";"ANC4";"O5O6";"DEP";"APP4";"PAP3";"HORS_FFT_NON";"SER2";"TU3";"NB_HF_0";"SD_Ds_FT_2"
"161";"RESIL_OUI";"[26:40]";"ANC1";"O1O2";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER2";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"162";"RESIL_NON";"[0:25]";"ANC1";"O3O4";"NO_DEP";"APP2";"PAP2";"HORS_FFT_OUI";"SER2";"TU2";"NB_HF_3";"SD_Ds_FT_2"
"163";"RESIL_NON";"[41:60]";"ANC4";"O3O4";"NO_DEP";"APP3";"PAP3";"HORS_FFT_NON";"SER3";"TU2";"NB_HF_0";"SD_Ds_FT_2"
"164";"RESIL_OUI";"[0:25]";"ANC1";"O1O2";"DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER3";"TU3";"NB_HF_1";"SD_Ds_FT_1"
"165";"RESIL_NON";"[0:25]";"ANC3";"O1O2";"DEP";"APP2";"PAP2";"HORS_FFT_NON";"SER3";"TU4";"NB_HF_0";"SD_Ds_FT_1"
"166";"RESIL_OUI";"[41:60]";"ANC1";"O3O4";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER3";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"167";"RESIL_NON";"[0:25]";"ANC2";"O5O6";"DEP";"APP4";"PAP3";"HORS_FFT_NON";"SER1";"TU3";"NB_HF_0";"SD_Ds_FT_2"
"168";"RESIL_NON";"[41:60]";"ANC4";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER4";"TU3";"NB_HF_3";"SD_Ds_FT_2"
"169";"RESIL_NON";"[61:110]";"ANC4";"O1O2";"DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER1";"TU4";"NB_HF_1";"SD_Ds_FT_1"
"170";"RESIL_NON";"[26:40]";"ANC4";"O1O2";"NO_DEP";"APP1";"PAP3";"HORS_FFT_NON";"SER2";"TU2";"NB_HF_0";"SD_Ds_FT_1"
"171";"RESIL_NON";"[61:110]";"ANC4";"O7";"NO_DEP";"APP4";"PAP3";"HORS_FFT_NON";"SER3";"TU1";"NB_HF_0";"SD_Ds_FT_2"
"172";"RESIL_OUI";"[26:40]";"ANC2";"O1O2";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER2";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"173";"RESIL_NON";"[61:110]";"ANC4";"O3O4";"NO_DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SERNA";"TU3";"NB_HF_3";"SD_Ds_FT_1"
"174";"RESIL_NON";"[26:40]";"ANC2";"O1O2";"DEP";"APP2";"PAP2";"HORS_FFT_OUI";"SER3";"TU4";"NB_HF_1";"SD_Ds_FT_1"
"175";"RESIL_NON";"[61:110]";"ANC2";"O7";"NO_DEP";"APP4";"PAP3";"HORS_FFT_OUI";"SER4";"TU1";"NB_HF_3";"SD_Ds_FT_2"
"176";"RESIL_NON";"[0:25]";"ANC1";"O7";"NO_DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER3";"TU1";"NB_HF_3";"SD_Ds_FT_1"
"177";"RESIL_NON";"[61:110]";"ANC2";"O1O2";"NO_DEP";"APP2";"PAP2";"HORS_FFT_OUI";"SER3";"TU4";"NB_HF_2";"SD_Ds_FT_1"
"178";"RESIL_NON";"[41:60]";"ANC4";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER2";"TU4";"NB_HF_2";"SD_Ds_FT_1"
"179";"RESIL_OUI";"[0:25]";"ANC2";"O3O4";"NO_DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER3";"TU3";"NB_HF_3";"SD_Ds_FT_2"
"180";"RESIL_OUI";"[41:60]";"ANC1";"O7";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER3";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"181";"RESIL_OUI";"[26:40]";"ANC1";"O1O2";"NO_DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER2";"TU2";"NB_HF_1";"SD_Ds_FT_1"
"182";"RESIL_NON";"[0:25]";"ANC4";"O1O2";"DEP";"APP2";"PAP2";"HORS_FFT_NON";"SER3";"TU4";"NB_HF_0";"SD_Ds_FT_1"
"183";"RESIL_NON";"[41:60]";"ANC4";"O3O4";"DEP";"APP2";"PAP2";"HORS_FFT_NON";"SER1";"TU3";"NB_HF_0";"SD_Ds_FT_2"
"184";"RESIL_NON";"[41:60]";"ANC4";"O1O2";"NO_DEP";"APP2";"PAP2";"HORS_FFT_OUI";"SER2";"TU4";"NB_HF_1";"SD_Ds_FT_1"
"185";"RESIL_NON";"[61:110]";"ANC4";"O1O2";"DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER2";"TU3";"NB_HF_1";"SD_Ds_FT_1"
"186";"RESIL_OUI";"[41:60]";"ANC1";"O1O2";"NO_DEP";"APP1";"PAP3";"HORS_FFT_NON";"SER2";"TU2";"NB_HF_0";"SD_Ds_FT_1"
"187";"RESIL_NON";"[0:25]";"ANC2";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_NON";"SER2";"TU4";"NB_HF_0";"SD_Ds_FT_1"
"188";"RESIL_OUI";"[61:110]";"ANC1";"O3O4";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER2";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"189";"RESIL_NON";"[26:40]";"ANC2";"O1O2";"DEP";"APP1";"PAP2";"HORS_FFT_NON";"SER3";"TU4";"NB_HF_0";"SD_Ds_FT_1"
"190";"RESIL_NON";"[41:60]";"ANC4";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER2";"TU2";"NB_HF_1";"SD_Ds_FT_2"
"191";"RESIL_NON";"[41:60]";"ANC2";"O7";"NO_DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER2";"TU1";"NB_HF_3";"SD_Ds_FT_2"
"192";"RESIL_NON";"[26:40]";"ANC1";"O5O6";"DEP";"APP4";"PAP2";"HORS_FFT_NON";"SER3";"TU3";"NB_HF_0";"SD_Ds_FT_2"
"193";"RESIL_NON";"[41:60]";"ANC2";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER3";"TU2";"NB_HF_2";"SD_Ds_FT_2"
"194";"RESIL_NON";"[0:25]";"ANC4";"O7";"NO_DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER2";"TU1";"NB_HF_3";"SD_Ds_FT_2"
"195";"RESIL_NON";"[26:40]";"ANC4";"O1O2";"NO_DEP";"APP1";"PAP1";"HORS_FFT_OUI";"SER3";"TU2";"NB_HF_2";"SD_Ds_FT_1"
"196";"RESIL_NON";"[41:60]";"ANC4";"O3O4";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER2";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"197";"RESIL_NON";"[0:25]";"ANC2";"O5O6";"NO_DEP";"APP4";"PAP3";"HORS_FFT_NON";"SER4";"TU3";"NB_HF_0";"SD_Ds_FT_2"
"198";"RESIL_OUI";"[26:40]";"ANC1";"O3O4";"NO_DEP";"APP2";"PAP3";"HORS_FFT_NON";"SERNA";"TU2";"NB_HF_0";"SD_Ds_FT_2"
"199";"RESIL_NON";"[61:110]";"ANC4";"O1O2";"NO_DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER3";"TU4";"NB_HF_3";"SD_Ds_FT_2"
"200";"RESIL_NON";"[41:60]";"ANC4";"O5O6";"NO_DEP";"APP3";"PAP3";"HORS_FFT_NON";"SER4";"TU2";"NB_HF_0";"SD_Ds_FT_2"
"201";"RESIL_OUI";"[0:25]";"ANC1";"O1O2";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER1";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"202";"RESIL_NON";"[41:60]";"ANC4";"O5O6";"DEP";"APP4";"PAP3";"HORS_FFT_NON";"SER2";"TU4";"NB_HF_0";"SD_Ds_FT_2"
"203";"RESIL_NON";"[0:25]";"ANC4";"O3O4";"DEP";"APP2";"PAP2";"HORS_FFT_NON";"SER3";"TU4";"NB_HF_0";"SD_Ds_FT_1"
"204";"RESIL_NON";"[26:40]";"ANC4";"O5O6";"NO_DEP";"APP4";"PAP3";"HORS_FFT_NON";"SER3";"TU2";"NB_HF_0";"SD_Ds_FT_2"
"205";"RESIL_NON";"[26:40]";"ANC2";"O7";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER3";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"206";"RESIL_NON";"[61:110]";"ANC3";"O1O2";"NO_DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER2";"TU2";"NB_HF_1";"SD_Ds_FT_1"
"207";"RESIL_OUI";"[41:60]";"ANC4";"O1O2";"NO_DEP";"APP1";"PAP1";"HORS_FFT_OUI";"SER1";"TU2";"NB_HF_1";"SD_Ds_FT_1"
"208";"RESIL_NON";"[26:40]";"ANC3";"O7";"NO_DEP";"APP4";"PAP3";"HORS_FFT_NON";"SER4";"TU1";"NB_HF_0";"SD_Ds_FT_2"
"209";"RESIL_NON";"[26:40]";"ANC2";"O5O6";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER1";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"210";"RESIL_OUI";"[41:60]";"ANC2";"O7";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER3";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"211";"RESIL_NON";"[0:25]";"ANC4";"O1O2";"DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER2";"TU3";"NB_HF_1";"SD_Ds_FT_1"
"212";"RESIL_NON";"[41:60]";"ANC4";"O5O6";"DEP";"APP4";"PAP2";"HORS_FFT_NON";"SER3";"TU3";"NB_HF_0";"SD_Ds_FT_2"
"213";"RESIL_NON";"[61:110]";"ANC4";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER2";"TU3";"NB_HF_3";"SD_Ds_FT_1"
"214";"RESIL_OUI";"[26:40]";"ANC2";"O1O2";"DEP";"APP1";"PAP2";"HORS_FFT_NON";"SER2";"TU2";"NB_HF_0";"SD_Ds_FT_1"
"215";"RESIL_NON";"[61:110]";"ANC4";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_NON";"SER2";"TU4";"NB_HF_0";"SD_Ds_FT_0"
"216";"RESIL_NON";"[41:60]";"ANC2";"O3O4";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER2";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"217";"RESIL_OUI";"[0:25]";"ANC1";"O7";"NO_DEP";"APP4";"PAP3";"HORS_FFT_NON";"SER3";"TU1";"NB_HF_0";"SD_Ds_FT_2"
"218";"RESIL_NON";"[26:40]";"ANC4";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER3";"TU4";"NB_HF_3";"SD_Ds_FT_1"
"219";"RESIL_NON";"[0:25]";"ANC2";"O3O4";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER3";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"220";"RESIL_NON";"[41:60]";"ANC4";"O5O6";"NO_DEP";"APP4";"PAP3";"HORS_FFT_OUI";"SER4";"TU3";"NB_HF_3";"SD_Ds_FT_2"
"221";"RESIL_NON";"[61:110]";"ANC4";"O1O2";"NO_DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER4";"TU2";"NB_HF_1";"SD_Ds_FT_1"
"222";"RESIL_NON";"[41:60]";"ANC1";"O1O2";"NO_DEP";"APP1";"PAP3";"HORS_FFT_NON";"SER1";"TU2";"NB_HF_0";"SD_Ds_FT_1"
"223";"RESIL_NON";"[41:60]";"ANC4";"O3O4";"NO_DEP";"APP2";"PAP3";"HORS_FFT_NON";"SER4";"TU2";"NB_HF_0";"SD_Ds_FT_2"
"224";"RESIL_NON";"[41:60]";"ANC4";"O5O6";"NO_DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER2";"TU2";"NB_HF_3";"SD_Ds_FT_2"
"225";"RESIL_NON";"[0:25]";"ANC1";"O3O4";"NO_DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER3";"TU3";"NB_HF_3";"SD_Ds_FT_1"
"226";"RESIL_NON";"[26:40]";"ANC3";"O1O2";"NO_DEP";"APP1";"PAP3";"HORS_FFT_NON";"SER2";"TU3";"NB_HF_0";"SD_Ds_FT_1"
"227";"RESIL_NON";"[0:25]";"ANC4";"O3O4";"NO_DEP";"APP2";"PAP2";"HORS_FFT_OUI";"SER3";"TU3";"NB_HF_2";"SD_Ds_FT_2"
"228";"RESIL_NON";"[0:25]";"ANC2";"O3O4";"NO_DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER1";"TU3";"NB_HF_3";"SD_Ds_FT_2"
"229";"RESIL_NON";"[26:40]";"ANC2";"O5O6";"DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER3";"TU3";"NB_HF_3";"SD_Ds_FT_2"
"230";"RESIL_NON";"[26:40]";"ANC3";"O7";"NO_DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER3";"TU1";"NB_HF_3";"SD_Ds_FT_2"
"231";"RESIL_NON";"[26:40]";"ANC2";"O5O6";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER1";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"232";"RESIL_NON";"[61:110]";"ANC4";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER1";"TU3";"NB_HF_3";"SD_Ds_FT_1"
"233";"RESIL_OUI";"[26:40]";"ANC2";"O3O4";"DEP";"APP3";"PAP3";"HORS_FFT_NON";"SER2";"TU3";"NB_HF_0";"SD_Ds_FT_2"
"234";"RESIL_NON";"[0:25]";"ANC4";"O3O4";"NO_DEP";"APP2";"PAP3";"HORS_FFT_OUI";"SER2";"TU2";"NB_HF_1";"SD_Ds_FT_2"
"235";"RESIL_NON";"[41:60]";"ANC3";"O1O2";"DEP";"APP1";"PAP2";"HORS_FFT_NON";"SER2";"TU4";"NB_HF_0";"SD_Ds_FT_1"
"236";"RESIL_NON";"[26:40]";"ANC4";"O1O2";"DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER3";"TU4";"NB_HF_1";"SD_Ds_FT_0"
"237";"RESIL_OUI";"[41:60]";"ANC2";"O1O2";"DEP";"APP2";"PAP2";"HORS_FFT_OUI";"SER3";"TU4";"NB_HF_3";"SD_Ds_FT_1"
"238";"RESIL_NON";"[61:110]";"ANC4";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER3";"TU4";"NB_HF_3";"SD_Ds_FT_1"
"239";"RESIL_OUI";"[41:60]";"ANC1";"O7";"NO_DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER2";"TU1";"NB_HF_3";"SD_Ds_FT_2"
"240";"RESIL_NON";"[26:40]";"ANC4";"O3O4";"NO_DEP";"APP2";"PAP3";"HORS_FFT_NON";"SER4";"TU3";"NB_HF_0";"SD_Ds_FT_2"
"241";"RESIL_NON";"[61:110]";"ANC4";"O1O2";"DEP";"APP2";"PAP2";"HORS_FFT_OUI";"SER4";"TU3";"NB_HF_2";"SD_Ds_FT_1"
"242";"RESIL_NON";"[26:40]";"ANC4";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER4";"TU4";"NB_HF_2";"SD_Ds_FT_0"
"243";"RESIL_OUI";"[0:25]";"ANC2";"O1O2";"NO_DEP";"APP1";"PAP3";"HORS_FFT_NON";"SER2";"TU2";"NB_HF_0";"SD_Ds_FT_1"
"244";"RESIL_OUI";"[0:25]";"ANC1";"O1O2";"DEP";"APP1";"PAP2";"HORS_FFT_NON";"SERNA";"TU3";"NB_HF_0";"SD_Ds_FT_1"
"245";"RESIL_NON";"[26:40]";"ANC4";"O7";"NO_DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER1";"TU1";"NB_HF_3";"SD_Ds_FT_2"
"246";"RESIL_NON";"[26:40]";"ANC4";"O5O6";"DEP";"APP4";"PAP2";"HORS_FFT_NON";"SER2";"TU4";"NB_HF_0";"SD_Ds_FT_2"
"247";"RESIL_OUI";"[41:60]";"ANC1";"O3O4";"DEP";"APP2";"PAP1";"HORS_FFT_OUI";"SER2";"TU2";"NB_HF_2";"SD_Ds_FT_2"
"248";"RESIL_NON";"[61:110]";"ANC4";"O3O4";"NO_DEP";"APP3";"PAP3";"HORS_FFT_NON";"SER2";"TU3";"NB_HF_0";"SD_Ds_FT_1"
"249";"RESIL_NON";"[26:40]";"ANC4";"O7";"NO_DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER3";"TU1";"NB_HF_3";"SD_Ds_FT_2"
"250";"RESIL_NON";"[41:60]";"ANC4";"O5O6";"DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER2";"TU4";"NB_HF_3";"SD_Ds_FT_2"
"251";"RESIL_NON";"[0:25]";"ANC4";"O3O4";"NO_DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER3";"TU2";"NB_HF_3";"SD_Ds_FT_1"
"252";"RESIL_NON";"[0:25]";"ANC4";"O1O2";"DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER2";"TU4";"NB_HF_1";"SD_Ds_FT_1"
"253";"RESIL_OUI";"[26:40]";"ANC2";"O3O4";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SERNA";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"254";"RESIL_NON";"[41:60]";"ANC4";"O3O4";"NO_DEP";"APP2";"PAP3";"HORS_FFT_NON";"SER3";"TU2";"NB_HF_0";"SD_Ds_FT_2"
"255";"RESIL_NON";"[26:40]";"ANC4";"O3O4";"DEP";"APP3";"PAP3";"HORS_FFT_NON";"SER4";"TU4";"NB_HF_0";"SD_Ds_FT_1"
"256";"RESIL_NON";"[0:25]";"ANC1";"O1O2";"NO_DEP";"APP1";"PAP3";"HORS_FFT_NON";"SER2";"TU3";"NB_HF_0";"SD_Ds_FT_1"
"257";"RESIL_NON";"[0:25]";"ANC4";"O1O2";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER3";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"258";"RESIL_NON";"[0:25]";"ANC3";"O5O6";"NO_DEP";"APP4";"PAP3";"HORS_FFT_NON";"SER4";"TU4";"NB_HF_0";"SD_Ds_FT_2"
"259";"RESIL_OUI";"[26:40]";"ANC1";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER1";"TU2";"NB_HF_3";"SD_Ds_FT_2"
"260";"RESIL_NON";"[26:40]";"ANC1";"O1O2";"NO_DEP";"APP1";"PAP3";"HORS_FFT_NON";"SER2";"TU3";"NB_HF_0";"SD_Ds_FT_1"
"261";"RESIL_NON";"[41:60]";"ANC4";"O1O2";"NO_DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER2";"TU4";"NB_HF_2";"SD_Ds_FT_0"
"262";"RESIL_NON";"[0:25]";"ANC1";"O3O4";"DEP";"APP2";"PAP3";"HORS_FFT_OUI";"SER3";"TU3";"NB_HF_1";"SD_Ds_FT_2"
"263";"RESIL_NON";"[41:60]";"ANC4";"O1O2";"NO_DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER1";"TU2";"NB_HF_1";"SD_Ds_FT_1"
"264";"RESIL_NON";"[61:110]";"ANC4";"O3O4";"DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER1";"TU4";"NB_HF_3";"SD_Ds_FT_1"
"265";"RESIL_OUI";"[26:40]";"ANC1";"O3O4";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER1";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"266";"RESIL_NON";"[61:110]";"ANC4";"O3O4";"DEP";"APP3";"PAP3";"HORS_FFT_OUI";"SER4";"TU3";"NB_HF_1";"SD_Ds_FT_1"
"267";"RESIL_NON";"[0:25]";"ANC4";"O5O6";"NO_DEP";"APP4";"PAP3";"HORS_FFT_OUI";"SER2";"TU3";"NB_HF_3";"SD_Ds_FT_2"
"268";"RESIL_NON";"[0:25]";"ANC4";"O3O4";"DEP";"APP4";"PAP3";"HORS_FFT_NON";"SER3";"TU4";"NB_HF_0";"SD_Ds_FT_2"
"269";"RESIL_OUI";"[41:60]";"ANC1";"O1O2";"DEP";"APP2";"PAP2";"HORS_FFT_OUI";"SER3";"TU3";"NB_HF_2";"SD_Ds_FT_1"
"270";"RESIL_NON";"[41:60]";"ANC4";"O5O6";"DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER3";"TU4";"NB_HF_3";"SD_Ds_FT_2"
"271";"RESIL_OUI";"[0:25]";"ANC1";"O1O2";"DEP";"APP1";"PAP3";"HORS_FFT_OUI";"SER3";"TU3";"NB_HF_1";"SD_Ds_FT_1"
"272";"RESIL_OUI";"[61:110]";"ANC1";"O3O4";"DEP";"APP2";"PAP2";"HORS_FFT_OUI";"SER3";"TU3";"NB_HF_2";"SD_Ds_FT_2"
"273";"RESIL_OUI";"[41:60]";"ANC1";"O1O2";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER2";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"274";"RESIL_NON";"[61:110]";"ANC4";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_NON";"SER4";"TU4";"NB_HF_0";"SD_Ds_FT_0"
"275";"RESIL_NON";"[26:40]";"ANC4";"O3O4";"NO_DEP";"APP2";"PAP3";"HORS_FFT_NON";"SER4";"TU2";"NB_HF_0";"SD_Ds_FT_2"
"276";"RESIL_OUI";"[0:25]";"ANC3";"O1O2";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER3";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"277";"RESIL_NON";"[26:40]";"ANC3";"O3O4";"NO_DEP";"APP2";"PAP2";"HORS_FFT_OUI";"SER2";"TU2";"NB_HF_2";"SD_Ds_FT_2"
"278";"RESIL_NON";"[41:60]";"ANC4";"O3O4";"DEP";"APP4";"PAP2";"HORS_FFT_NON";"SER3";"TU4";"NB_HF_0";"SD_Ds_FT_0"
"279";"RESIL_OUI";"[41:60]";"ANC2";"O3O4";"NO_DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER1";"TU2";"NB_HF_3";"SD_Ds_FT_2"
"280";"RESIL_OUI";"[61:110]";"ANC1";"O7";"NO_DEP";"APP2";"PAP3";"HORS_FFT_NON";"SER1";"TU1";"NB_HF_0";"SD_Ds_FT_2"
"281";"RESIL_NON";"[26:40]";"ANC4";"O5O6";"NO_DEP";"APP4";"PAP3";"HORS_FFT_NON";"SER3";"TU2";"NB_HF_0";"SD_Ds_FT_2"
"282";"RESIL_NON";"[26:40]";"ANC1";"O7";"NO_DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER2";"TU1";"NB_HF_3";"SD_Ds_FT_2"
"283";"RESIL_NON";"[41:60]";"ANC4";"O1O2";"NO_DEP";"APP1";"PAP3";"HORS_FFT_NON";"SER2";"TU2";"NB_HF_0";"SD_Ds_FT_1"
"284";"RESIL_OUI";"[41:60]";"ANC1";"O1O2";"DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER3";"TU3";"NB_HF_1";"SD_Ds_FT_1"
"285";"RESIL_NON";"[0:25]";"ANC2";"O7";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER3";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"286";"RESIL_NON";"[0:25]";"ANC3";"O5O6";"DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER2";"TU3";"NB_HF_3";"SD_Ds_FT_2"
