"FLAG_RESIL";"CLASS_AGE";"CLASS_ANC";"CLASS_OFFRE";"CLASS_DEP";"CLASS_APPELS";"CLASS_P_APPELS_DS_FFT";"CLASS_VAR";"CLASS_TU";"CLASS_HORS_FFT";"CLASS_QT_M1";"CLASS_QT_M2";"CLASS_QT_M3";"CLASS_TYP_VAR";"CLASS_SERVICES";"CHOIX_OFFRE"
"6359";"RESIL_OUI";"[41:60]";"ANC2";"O1O2";"DEP";"APP1";"PAP2";"DECROISSANCE";"UTIL_HAUTE";"HORS_FFT_OUI";"APPEL_M1";"APPEL_M2";"APPEL_M3";"PEU_VAR";"SER2";"CHOIX_OUI"
"6360";"RESIL_NON";"[61:110]";"ANC3";"O7";"NO_DEP";"APP4";"PAP2";"DECROISSANCE";"UTIL_ILIM";"HORS_FFT_OUI";"APPEL_M1";"APPEL_M2";"PAS_APPEL_M3";"GRANDE_VAR";"SER4";"CHOIX_NON"
"6361";"RESIL_OUI";"[41:60]";"ANC1";"O1O2";"NO_DEP";"APP1";"PAP3";"DECROISSANCE";"UTIL_BAS";"HORS_FFT_NON";"APPEL_M1";"PAS_APPEL_M2";"PAS_APPEL_M3";"PEU_VAR";"SER1";"CHOIX_OUI"
"6362";"RESIL_OUI";"[41:60]";"ANC2";"O1O2";"NO_DEP";"APP0";"Autres";"PAS_VARIATION";"UTIL_BAS";"HORS_FFT_NON";"PAS_APPEL_M1";"PAS_APPEL_M2";"PAS_APPEL_M3";"PEU_VAR";"SER2";"CHOIX_OUI"
"6363";"RESIL_NON";"[61:110]";"ANC3";"O5O6";"DEP";"APP4";"PAP2";"DECROISSANCE";"UTIL_EXCE";"HORS_FFT_OUI";"APPEL_M1";"APPEL_M2";"APPEL_M3";"GRANDE_VAR";"SER3";"CHOIX_NON"
"6364";"RESIL_OUI";"[26:40]";"ANC1";"O1O2";"NO_DEP";"APP1";"PAP2";"PAS_VARIATION";"UTIL_BAS";"HORS_FFT_OUI";"PAS_APPEL_M1";"APPEL_M2";"PAS_APPEL_M3";"PEU_VAR";"SER1";"CHOIX_OUI"
"6365";"RESIL_NON";"[0:25]";"ANC3";"O3O4";"NO_DEP";"APP2";"PAP3";"CROISSANCE";"UTIL_NORMAL";"HORS_FFT_NON";"APPEL_M1";"APPEL_M2";"APPEL_M3";"MOY_VAR";"SER1";"CHOIX_OUI"
"6366";"RESIL_NON";"[41:60]";"ANC3";"O3O4";"NO_DEP";"APP3";"PAP2";"PAS_VARIATION";"UTIL_NORMAL";"HORS_FFT_OUI";"APPEL_M1";"APPEL_M2";"APPEL_M3";"PEU_VAR";"SER4";"CHOIX_OUI"
"6367";"RESIL_NON";"[61:110]";"ANC3";"O3O4";"DEP";"APP3";"PAP2";"DECROISSANCE";"UTIL_EXCE";"HORS_FFT_OUI";"APPEL_M1";"APPEL_M2";"APPEL_M3";"PEU_VAR";"SER2";"CHOIX_NON"
"6368";"RESIL_NON";"[26:40]";"ANC3";"O1O2";"DEP";"APP1";"PAP1";"CROISSANCE";"UTIL_EXCE";"HORS_FFT_OUI";"PAS_APPEL_M1";"APPEL_M2";"APPEL_M3";"GRANDE_VAR";"SER2";"CHOIX_NON"
"6369";"RESIL_OUI";"[26:40]";"ANC2";"O1O2";"NO_DEP";"APP1";"PAP3";"CROISSANCE";"UTIL_NORMAL";"HORS_FFT_OUI";"APPEL_M1";"APPEL_M2";"APPEL_M3";"MOY_VAR";"SER1";"CHOIX_OUI"
"6370";"RESIL_NON";"[61:110]";"ANC2";"O5O6";"DEP";"APP4";"PAP3";"CROISSANCE";"UTIL_HAUTE";"HORS_FFT_OUI";"APPEL_M1";"APPEL_M2";"APPEL_M3";"GRANDE_VAR";"SER2";"CHOIX_OUI"
"6371";"RESIL_NON";"[41:60]";"ANC2";"O1O2";"DEP";"APP1";"PAP3";"DECROISSANCE";"UTIL_HAUTE";"HORS_FFT_NON";"APPEL_M1";"APPEL_M2";"APPEL_M3";"PEU_VAR";"SER1";"CHOIX_OUI"
"6372";"RESIL_NON";"[26:40]";"ANC3";"O1O2";"DEP";"APP1";"PAP2";"DECROISSANCE";"UTIL_HAUTE";"HORS_FFT_NON";"APPEL_M1";"APPEL_M2";"APPEL_M3";"MOY_VAR";"SER2";"CHOIX_OUI"
"6373";"RESIL_OUI";"[0:25]";"ANC1";"O3O4";"DEP";"APP4";"PAP2";"DECROISSANCE";"UTIL_NORMAL";"HORS_FFT_OUI";"APPEL_M1";"APPEL_M2";"APPEL_M3";"GRANDE_VAR";"SER2";"CHOIX_OUI"
"6374";"RESIL_NON";"[0:25]";"ANC3";"O3O4";"DEP";"APP2";"PAP2";"DECROISSANCE";"UTIL_HAUTE";"HORS_FFT_OUI";"APPEL_M1";"APPEL_M2";"APPEL_M3";"GRANDE_VAR";"SER3";"CHOIX_OUI"
"6375";"RESIL_NON";"[0:25]";"ANC2";"O3O4";"NO_DEP";"APP3";"PAP2";"CROISSANCE";"UTIL_BAS";"HORS_FFT_OUI";"PAS_APPEL_M1";"APPEL_M2";"APPEL_M3";"GRANDE_VAR";"SER2";"CHOIX_NON"
"6376";"RESIL_OUI";"[26:40]";"ANC2";"O7";"NO_DEP";"APP3";"PAP3";"DECROISSANCE";"UTIL_ILIM";"HORS_FFT_NON";"APPEL_M1";"APPEL_M2";"PAS_APPEL_M3";"GRANDE_VAR";"SER2";"CHOIX_NON"
"6377";"RESIL_NON";"[0:25]";"ANC1";"O3O4";"DEP";"APP4";"PAP2";"CROISSANCE";"UTIL_HAUTE";"HORS_FFT_OUI";"APPEL_M1";"APPEL_M2";"APPEL_M3";"GRANDE_VAR";"SER2";"CHOIX_OUI"
"6378";"RESIL_NON";"[61:110]";"ANC2";"O1O2";"NO_DEP";"APP1";"PAP3";"DECROISSANCE";"UTIL_NORMAL";"HORS_FFT_NON";"APPEL_M1";"APPEL_M2";"APPEL_M3";"PEU_VAR";"SER4";"CHOIX_OUI"
"6379";"RESIL_NON";"[0:25]";"ANC3";"O3O4";"DEP";"APP3";"PAP2";"DECROISSANCE";"UTIL_HAUTE";"HORS_FFT_OUI";"APPEL_M1";"APPEL_M2";"APPEL_M3";"GRANDE_VAR";"SER2";"CHOIX_OUI"
"6380";"RESIL_NON";"[41:60]";"ANC2";"O1O2";"NO_DEP";"APP1";"PAP3";"CROISSANCE";"UTIL_NORMAL";"HORS_FFT_NON";"APPEL_M1";"APPEL_M2";"APPEL_M3";"PEU_VAR";"SER2";"CHOIX_OUI"
"6381";"RESIL_NON";"[41:60]";"ANC3";"O3O4";"NO_DEP";"APP2";"PAP2";"CROISSANCE";"UTIL_NORMAL";"HORS_FFT_OUI";"APPEL_M1";"PAS_APPEL_M2";"APPEL_M3";"PEU_VAR";"SER2";"CHOIX_OUI"
"6382";"RESIL_OUI";"[26:40]";"ANC3";"O7";"NO_DEP";"APP0";"Autres";"PAS_VARIATION";"UTIL_ILIM";"HORS_FFT_NON";"PAS_APPEL_M1";"PAS_APPEL_M2";"PAS_APPEL_M3";"PEU_VAR";"SER2";"CHOIX_NON"
"6383";"RESIL_NON";"[0:25]";"ANC3";"O3O4";"DEP";"APP2";"PAP3";"DECROISSANCE";"UTIL_HAUTE";"HORS_FFT_NON";"APPEL_M1";"APPEL_M2";"APPEL_M3";"MOY_VAR";"SER1";"CHOIX_OUI"
"6384";"RESIL_OUI";"[41:60]";"ANC1";"O1O2";"DEP";"APP1";"PAP2";"CROISSANCE";"UTIL_BAS";"HORS_FFT_NON";"PAS_APPEL_M1";"APPEL_M2";"APPEL_M3";"GRANDE_VAR";"SER3";"CHOIX_NON"
"6385";"RESIL_OUI";"[26:40]";"ANC3";"O1O2";"NO_DEP";"APP1";"PAP3";"DECROISSANCE";"UTIL_BAS";"HORS_FFT_NON";"APPEL_M1";"APPEL_M2";"PAS_APPEL_M3";"MOY_VAR";"SER2";"CHOIX_OUI"
"6386";"RESIL_OUI";"[61:110]";"ANC3";"O3O4";"NO_DEP";"APP2";"PAP3";"DECROISSANCE";"UTIL_HAUTE";"HORS_FFT_OUI";"APPEL_M1";"APPEL_M2";"APPEL_M3";"PEU_VAR";"SER1";"CHOIX_OUI"
"6387";"RESIL_NON";"[61:110]";"ANC3";"O3O4";"DEP";"APP3";"PAP2";"DECROISSANCE";"UTIL_NORMAL";"HORS_FFT_NON";"APPEL_M1";"APPEL_M2";"PAS_APPEL_M3";"GRANDE_VAR";"SER3";"CHOIX_OUI"
"6388";"RESIL_NON";"[26:40]";"ANC1";"O3O4";"NO_DEP";"APP3";"PAP2";"CROISSANCE";"UTIL_HAUTE";"HORS_FFT_OUI";"APPEL_M1";"APPEL_M2";"APPEL_M3";"PEU_VAR";"SER4";"CHOIX_OUI"
"6389";"RESIL_OUI";"[41:60]";"ANC1";"O5O6";"NO_DEP";"APP4";"PAP3";"DECROISSANCE";"UTIL_NORMAL";"HORS_FFT_NON";"APPEL_M1";"APPEL_M2";"APPEL_M3";"GRANDE_VAR";"SER1";"CHOIX_OUI"
"6390";"RESIL_NON";"[41:60]";"ANC2";"O3O4";"DEP";"APP3";"PAP2";"CROISSANCE";"UTIL_EXCE";"HORS_FFT_NON";"APPEL_M1";"APPEL_M2";"APPEL_M3";"GRANDE_VAR";"SER4";"CHOIX_NON"
"6391";"RESIL_NON";"[61:110]";"ANC3";"O1O2";"DEP";"APP1";"PAP2";"DECROISSANCE";"UTIL_NORMAL";"HORS_FFT_OUI";"APPEL_M1";"APPEL_M2";"PAS_APPEL_M3";"MOY_VAR";"SER2";"CHOIX_OUI"
"6392";"RESIL_NON";"[41:60]";"ANC3";"O3O4";"DEP";"APP3";"PAP3";"CROISSANCE";"UTIL_HAUTE";"HORS_FFT_NON";"APPEL_M1";"APPEL_M2";"APPEL_M3";"GRANDE_VAR";"SER3";"CHOIX_OUI"
"6393";"RESIL_NON";"[61:110]";"ANC3";"O7";"NO_DEP";"APP4";"PAP3";"DECROISSANCE";"UTIL_ILIM";"HORS_FFT_NON";"APPEL_M1";"APPEL_M2";"APPEL_M3";"GRANDE_VAR";"SER1";"CHOIX_NON"
"6394";"RESIL_NON";"[41:60]";"ANC3";"O3O4";"NO_DEP";"APP0";"Autres";"PAS_VARIATION";"UTIL_BAS";"HORS_FFT_NON";"PAS_APPEL_M1";"PAS_APPEL_M2";"PAS_APPEL_M3";"PEU_VAR";"SER4";"CHOIX_NON"
"6395";"RESIL_NON";"[0:25]";"ANC2";"O3O4";"DEP";"APP2";"PAP3";"DECROISSANCE";"UTIL_HAUTE";"HORS_FFT_NON";"APPEL_M1";"APPEL_M2";"APPEL_M3";"MOY_VAR";"SER2";"CHOIX_OUI"
"6396";"RESIL_NON";"[26:40]";"ANC3";"O7";"NO_DEP";"APP4";"PAP2";"DECROISSANCE";"UTIL_ILIM";"HORS_FFT_OUI";"APPEL_M1";"PAS_APPEL_M2";"APPEL_M3";"GRANDE_VAR";"SER1";"CHOIX_NON"
"6397";"RESIL_NON";"[41:60]";"ANC3";"O3O4";"DEP";"APP3";"PAP3";"CROISSANCE";"UTIL_NORMAL";"HORS_FFT_NON";"APPEL_M1";"APPEL_M2";"APPEL_M3";"PEU_VAR";"SER2";"CHOIX_OUI"
"6398";"RESIL_NON";"[41:60]";"ANC2";"O3O4";"DEP";"APP2";"PAP2";"CROISSANCE";"UTIL_NORMAL";"HORS_FFT_NON";"PAS_APPEL_M1";"APPEL_M2";"APPEL_M3";"MOY_VAR";"SER4";"CHOIX_OUI"
"6399";"RESIL_NON";"[41:60]";"ANC2";"O3O4";"DEP";"APP3";"PAP3";"DECROISSANCE";"UTIL_HAUTE";"HORS_FFT_OUI";"APPEL_M1";"APPEL_M2";"APPEL_M3";"PEU_VAR";"SER4";"CHOIX_OUI"
"6400";"RESIL_OUI";"[61:110]";"ANC2";"O3O4";"DEP";"APP2";"PAP2";"CROISSANCE";"UTIL_HAUTE";"HORS_FFT_OUI";"PAS_APPEL_M1";"APPEL_M2";"APPEL_M3";"GRANDE_VAR";"SER1";"CHOIX_OUI"
"6401";"RESIL_NON";"[41:60]";"ANC3";"O3O4";"DEP";"APP3";"PAP2";"CROISSANCE";"UTIL_EXCE";"HORS_FFT_OUI";"APPEL_M1";"APPEL_M2";"APPEL_M3";"GRANDE_VAR";"SER3";"CHOIX_NON"
"6402";"RESIL_NON";"[26:40]";"ANC3";"O3O4";"DEP";"APP3";"PAP2";"CROISSANCE";"UTIL_EXCE";"HORS_FFT_OUI";"APPEL_M1";"APPEL_M2";"APPEL_M3";"GRANDE_VAR";"SER1";"CHOIX_NON"
"6403";"RESIL_OUI";"[61:110]";"ANC1";"O1O2";"NO_DEP";"APP1";"PAP3";"CROISSANCE";"UTIL_NORMAL";"HORS_FFT_NON";"APPEL_M1";"PAS_APPEL_M2";"APPEL_M3";"PEU_VAR";"SER2";"CHOIX_OUI"
"6404";"RESIL_OUI";"[41:60]";"ANC2";"O1O2";"NO_DEP";"APP1";"PAP1";"DECROISSANCE";"UTIL_BAS";"HORS_FFT_OUI";"APPEL_M1";"APPEL_M2";"PAS_APPEL_M3";"MOY_VAR";"SER1";"CHOIX_NON"
"6405";"RESIL_OUI";"[26:40]";"ANC1";"O1O2";"DEP";"APP1";"PAP2";"DECROISSANCE";"UTIL_HAUTE";"HORS_FFT_OUI";"APPEL_M1";"APPEL_M2";"PAS_APPEL_M3";"MOY_VAR";"SER2";"CHOIX_OUI"
"6406";"RESIL_NON";"[41:60]";"ANC2";"O1O2";"NO_DEP";"APP1";"PAP2";"CROISSANCE";"UTIL_BAS";"HORS_FFT_OUI";"PAS_APPEL_M1";"PAS_APPEL_M2";"APPEL_M3";"PEU_VAR";"SER2";"CHOIX_OUI"
"6407";"RESIL_NON";"[0:25]";"ANC3";"O1O2";"DEP";"APP1";"PAP2";"CROISSANCE";"UTIL_NORMAL";"HORS_FFT_OUI";"PAS_APPEL_M1";"APPEL_M2";"APPEL_M3";"MOY_VAR";"SER2";"CHOIX_OUI"
"6408";"RESIL_NON";"[41:60]";"ANC1";"O3O4";"NO_DEP";"APP3";"PAP3";"CROISSANCE";"UTIL_NORMAL";"HORS_FFT_OUI";"APPEL_M1";"APPEL_M2";"APPEL_M3";"PEU_VAR";"SER2";"CHOIX_OUI"
"6409";"RESIL_NON";"[0:25]";"ANC3";"O5O6";"NO_DEP";"APP4";"PAP3";"CROISSANCE";"UTIL_HAUTE";"HORS_FFT_NON";"APPEL_M1";"APPEL_M2";"APPEL_M3";"GRANDE_VAR";"SER1";"CHOIX_OUI"
"6410";"RESIL_NON";"[0:25]";"ANC3";"O7";"NO_DEP";"APP0";"Autres";"PAS_VARIATION";"UTIL_ILIM";"HORS_FFT_NON";"PAS_APPEL_M1";"PAS_APPEL_M2";"PAS_APPEL_M3";"PEU_VAR";"SER3";"CHOIX_NON"
"6411";"RESIL_NON";"[0:25]";"ANC3";"O1O2";"NO_DEP";"APP1";"PAP2";"DECROISSANCE";"UTIL_NORMAL";"HORS_FFT_OUI";"APPEL_M1";"APPEL_M2";"APPEL_M3";"PEU_VAR";"SER2";"CHOIX_OUI"
"6412";"RESIL_NON";"[0:25]";"ANC3";"O7";"NO_DEP";"APP4";"PAP2";"DECROISSANCE";"UTIL_ILIM";"HORS_FFT_OUI";"APPEL_M1";"APPEL_M2";"APPEL_M3";"GRANDE_VAR";"SER4";"CHOIX_OUI"
"6413";"RESIL_OUI";"[41:60]";"ANC1";"O3O4";"DEP";"APP3";"PAP3";"DECROISSANCE";"UTIL_BAS";"HORS_FFT_OUI";"APPEL_M1";"APPEL_M2";"PAS_APPEL_M3";"GRANDE_VAR";"SER1";"CHOIX_OUI"
"6414";"RESIL_NON";"[26:40]";"ANC2";"O1O2";"NO_DEP";"APP1";"PAP3";"DECROISSANCE";"UTIL_HAUTE";"HORS_FFT_OUI";"APPEL_M1";"APPEL_M2";"APPEL_M3";"PEU_VAR";"SER2";"CHOIX_OUI"
"6415";"RESIL_NON";"[41:60]";"ANC2";"O3O4";"DEP";"APP3";"PAP2";"CROISSANCE";"UTIL_NORMAL";"HORS_FFT_OUI";"APPEL_M1";"APPEL_M2";"APPEL_M3";"GRANDE_VAR";"SER2";"CHOIX_OUI"
"6416";"RESIL_NON";"[61:110]";"ANC3";"O5O6";"NO_DEP";"APP4";"PAP2";"PAS_VARIATION";"UTIL_BAS";"HORS_FFT_OUI";"PAS_APPEL_M1";"APPEL_M2";"PAS_APPEL_M3";"PEU_VAR";"SER2";"CHOIX_NON"
"6417";"RESIL_NON";"[26:40]";"ANC3";"O3O4";"DEP";"APP3";"PAP2";"DECROISSANCE";"UTIL_HAUTE";"HORS_FFT_OUI";"APPEL_M1";"APPEL_M2";"APPEL_M3";"GRANDE_VAR";"SER3";"CHOIX_OUI"
"6418";"RESIL_OUI";"[0:25]";"ANC1";"O7";"NO_DEP";"APP4";"PAP3";"DECROISSANCE";"UTIL_ILIM";"HORS_FFT_OUI";"APPEL_M1";"PAS_APPEL_M2";"APPEL_M3";"GRANDE_VAR";"SER1";"CHOIX_NON"
"6419";"RESIL_NON";"[0:25]";"ANC3";"O3O4";"NO_DEP";"APP3";"PAP2";"CROISSANCE";"UTIL_HAUTE";"HORS_FFT_OUI";"APPEL_M1";"APPEL_M2";"APPEL_M3";"PEU_VAR";"SER2";"CHOIX_OUI"
"6420";"RESIL_OUI";"[61:110]";"ANC1";"O3O4";"DEP";"APP3";"PAP2";"CROISSANCE";"UTIL_NORMAL";"HORS_FFT_OUI";"PAS_APPEL_M1";"APPEL_M2";"APPEL_M3";"GRANDE_VAR";"SER2";"CHOIX_OUI"
"6421";"RESIL_NON";"[41:60]";"ANC3";"O3O4";"NO_DEP";"APP0";"Autres";"PAS_VARIATION";"UTIL_BAS";"HORS_FFT_NON";"PAS_APPEL_M1";"PAS_APPEL_M2";"PAS_APPEL_M3";"PEU_VAR";"SER2";"CHOIX_NON"
"6422";"RESIL_OUI";"[0:25]";"ANC1";"O5O6";"NO_DEP";"APP4";"PAP2";"CROISSANCE";"UTIL_BAS";"HORS_FFT_OUI";"PAS_APPEL_M1";"APPEL_M2";"APPEL_M3";"GRANDE_VAR";"SER2";"CHOIX_NON"
"6423";"RESIL_NON";"[26:40]";"ANC2";"O1O2";"DEP";"APP1";"PAP2";"CROISSANCE";"UTIL_HAUTE";"HORS_FFT_NON";"PAS_APPEL_M1";"APPEL_M2";"APPEL_M3";"GRANDE_VAR";"SER4";"CHOIX_OUI"
"6424";"RESIL_OUI";"[0:25]";"ANC1";"O3O4";"NO_DEP";"APP1";"PAP3";"CROISSANCE";"UTIL_BAS";"HORS_FFT_NON";"PAS_APPEL_M1";"APPEL_M2";"APPEL_M3";"GRANDE_VAR";"SER3";"CHOIX_NON"
"6425";"RESIL_OUI";"[41:60]";"ANC1";"O3O4";"NO_DEP";"APP0";"Autres";"PAS_VARIATION";"UTIL_BAS";"HORS_FFT_NON";"PAS_APPEL_M1";"PAS_APPEL_M2";"PAS_APPEL_M3";"PEU_VAR";"SERNA";"CHOIX_NON"
"6426";"RESIL_NON";"[41:60]";"ANC1";"O1O2";"NO_DEP";"APP1";"PAP2";"DECROISSANCE";"UTIL_BAS";"HORS_FFT_OUI";"APPEL_M1";"APPEL_M2";"PAS_APPEL_M3";"PEU_VAR";"SER2";"CHOIX_OUI"
"6427";"RESIL_NON";"[61:110]";"ANC3";"O3O4";"DEP";"APP3";"PAP3";"CROISSANCE";"UTIL_NORMAL";"HORS_FFT_NON";"APPEL_M1";"APPEL_M2";"APPEL_M3";"GRANDE_VAR";"SER3";"CHOIX_OUI"
"6428";"RESIL_NON";"[26:40]";"ANC3";"O1O2";"NO_DEP";"APP2";"PAP2";"DECROISSANCE";"UTIL_HAUTE";"HORS_FFT_OUI";"APPEL_M1";"APPEL_M2";"APPEL_M3";"PEU_VAR";"SER1";"CHOIX_OUI"
"6429";"RESIL_OUI";"[0:25]";"ANC2";"O1O2";"NO_DEP";"APP1";"PAP2";"CROISSANCE";"UTIL_BAS";"HORS_FFT_OUI";"APPEL_M1";"APPEL_M2";"APPEL_M3";"PEU_VAR";"SER2";"CHOIX_NON"
"6430";"RESIL_NON";"[41:60]";"ANC2";"O3O4";"NO_DEP";"APP3";"PAP2";"DECROISSANCE";"UTIL_BAS";"HORS_FFT_OUI";"APPEL_M1";"APPEL_M2";"PAS_APPEL_M3";"GRANDE_VAR";"SER2";"CHOIX_OUI"
"6431";"RESIL_OUI";"[0:25]";"ANC1";"O3O4";"DEP";"APP4";"PAP2";"CROISSANCE";"UTIL_EXCE";"HORS_FFT_OUI";"APPEL_M1";"APPEL_M2";"APPEL_M3";"PEU_VAR";"SER4";"CHOIX_NON"
"6432";"RESIL_NON";"[41:60]";"ANC3";"O3O4";"DEP";"APP2";"PAP2";"DECROISSANCE";"UTIL_NORMAL";"HORS_FFT_OUI";"APPEL_M1";"APPEL_M2";"PAS_APPEL_M3";"GRANDE_VAR";"SER2";"CHOIX_OUI"
"6433";"RESIL_NON";"[41:60]";"ANC3";"O1O2";"NO_DEP";"APP1";"PAP2";"PAS_VARIATION";"UTIL_NORMAL";"HORS_FFT_OUI";"APPEL_M1";"PAS_APPEL_M2";"APPEL_M3";"PEU_VAR";"SER3";"CHOIX_OUI"
"6434";"RESIL_NON";"[26:40]";"ANC3";"O1O2";"NO_DEP";"APP1";"PAP2";"DECROISSANCE";"UTIL_BAS";"HORS_FFT_OUI";"APPEL_M1";"PAS_APPEL_M2";"PAS_APPEL_M3";"MOY_VAR";"SER3";"CHOIX_NON"
"6435";"RESIL_NON";"[61:110]";"ANC1";"O3O4";"NO_DEP";"APP3";"PAP3";"DECROISSANCE";"UTIL_NORMAL";"HORS_FFT_NON";"APPEL_M1";"APPEL_M2";"APPEL_M3";"PEU_VAR";"SERNA";"CHOIX_OUI"
"6436";"RESIL_NON";"[61:110]";"ANC3";"O3O4";"NO_DEP";"APP2";"PAP3";"CROISSANCE";"UTIL_HAUTE";"HORS_FFT_NON";"APPEL_M1";"APPEL_M2";"APPEL_M3";"GRANDE_VAR";"SER4";"CHOIX_OUI"
"6437";"RESIL_NON";"[26:40]";"ANC3";"O7";"NO_DEP";"APP4";"PAP2";"DECROISSANCE";"UTIL_ILIM";"HORS_FFT_OUI";"APPEL_M1";"APPEL_M2";"APPEL_M3";"MOY_VAR";"SER3";"CHOIX_NON"
"6438";"RESIL_NON";"[0:25]";"ANC3";"O5O6";"DEP";"APP4";"PAP2";"DECROISSANCE";"UTIL_HAUTE";"HORS_FFT_OUI";"APPEL_M1";"APPEL_M2";"APPEL_M3";"GRANDE_VAR";"SER3";"CHOIX_OUI"
"6439";"RESIL_OUI";"[41:60]";"ANC1";"O1O2";"NO_DEP";"APP0";"Autres";"PAS_VARIATION";"UTIL_BAS";"HORS_FFT_NON";"PAS_APPEL_M1";"PAS_APPEL_M2";"PAS_APPEL_M3";"PEU_VAR";"SER4";"CHOIX_OUI"
"6440";"RESIL_NON";"[26:40]";"ANC3";"O1O2";"DEP";"APP1";"PAP3";"CROISSANCE";"UTIL_NORMAL";"HORS_FFT_NON";"PAS_APPEL_M1";"APPEL_M2";"APPEL_M3";"MOY_VAR";"SER2";"CHOIX_OUI"
"6441";"RESIL_NON";"[61:110]";"ANC2";"O1O2";"DEP";"APP1";"PAP2";"DECROISSANCE";"UTIL_NORMAL";"HORS_FFT_NON";"APPEL_M1";"APPEL_M2";"PAS_APPEL_M3";"GRANDE_VAR";"SER3";"CHOIX_OUI"
"6442";"RESIL_NON";"[26:40]";"ANC2";"O1O2";"NO_DEP";"APP1";"PAP3";"CROISSANCE";"UTIL_NORMAL";"HORS_FFT_NON";"APPEL_M1";"APPEL_M2";"APPEL_M3";"PEU_VAR";"SER1";"CHOIX_OUI"
"6443";"RESIL_OUI";"[41:60]";"ANC1";"O1O2";"NO_DEP";"APP1";"PAP2";"PAS_VARIATION";"UTIL_BAS";"HORS_FFT_OUI";"PAS_APPEL_M1";"APPEL_M2";"PAS_APPEL_M3";"PEU_VAR";"SER2";"CHOIX_OUI"
"6444";"RESIL_NON";"[26:40]";"ANC3";"O1O2";"DEP";"APP1";"PAP2";"DECROISSANCE";"UTIL_NORMAL";"HORS_FFT_NON";"APPEL_M1";"APPEL_M2";"PAS_APPEL_M3";"MOY_VAR";"SER3";"CHOIX_OUI"
"6445";"RESIL_NON";"[26:40]";"ANC3";"O3O4";"NO_DEP";"APP3";"PAP3";"CROISSANCE";"UTIL_NORMAL";"HORS_FFT_NON";"APPEL_M1";"APPEL_M2";"APPEL_M3";"MOY_VAR";"SER2";"CHOIX_OUI"
"6446";"RESIL_NON";"[0:25]";"ANC3";"O3O4";"NO_DEP";"APP3";"PAP2";"CROISSANCE";"UTIL_EXCE";"HORS_FFT_OUI";"APPEL_M1";"APPEL_M2";"APPEL_M3";"GRANDE_VAR";"SER3";"CHOIX_NON"
"6447";"RESIL_OUI";"[41:60]";"ANC1";"O1O2";"NO_DEP";"APP1";"PAP3";"CROISSANCE";"UTIL_BAS";"HORS_FFT_NON";"PAS_APPEL_M1";"APPEL_M2";"APPEL_M3";"MOY_VAR";"SER1";"CHOIX_NON"
"6448";"RESIL_OUI";"[26:40]";"ANC1";"O3O4";"NO_DEP";"APP2";"PAP3";"CROISSANCE";"UTIL_HAUTE";"HORS_FFT_NON";"APPEL_M1";"APPEL_M2";"APPEL_M3";"PEU_VAR";"SERNA";"CHOIX_OUI"
"6449";"RESIL_NON";"[41:60]";"ANC2";"O3O4";"NO_DEP";"APP2";"PAP2";"CROISSANCE";"UTIL_NORMAL";"HORS_FFT_OUI";"APPEL_M1";"APPEL_M2";"APPEL_M3";"MOY_VAR";"SER3";"CHOIX_OUI"
"6450";"RESIL_NON";"[26:40]";"ANC1";"O1O2";"DEP";"APP1";"PAP3";"CROISSANCE";"UTIL_HAUTE";"HORS_FFT_OUI";"APPEL_M1";"APPEL_M2";"APPEL_M3";"PEU_VAR";"SER3";"CHOIX_OUI"
"6451";"RESIL_NON";"[26:40]";"ANC3";"O3O4";"NO_DEP";"APP3";"PAP2";"DECROISSANCE";"UTIL_NORMAL";"HORS_FFT_OUI";"APPEL_M1";"APPEL_M2";"APPEL_M3";"GRANDE_VAR";"SER4";"CHOIX_OUI"
"6452";"RESIL_OUI";"[26:40]";"ANC2";"O7";"NO_DEP";"APP3";"PAP1";"PAS_VARIATION";"UTIL_ILIM";"HORS_FFT_OUI";"PAS_APPEL_M1";"PAS_APPEL_M2";"PAS_APPEL_M3";"PEU_VAR";"SER1";"CHOIX_NON"
"6453";"RESIL_NON";"[26:40]";"ANC2";"O1O2";"NO_DEP";"APP1";"PAP3";"DECROISSANCE";"UTIL_BAS";"HORS_FFT_NON";"APPEL_M1";"PAS_APPEL_M2";"APPEL_M3";"MOY_VAR";"SER2";"CHOIX_NON"
"6454";"RESIL_NON";"[26:40]";"ANC3";"O1O2";"DEP";"APP1";"PAP3";"DECROISSANCE";"UTIL_HAUTE";"HORS_FFT_NON";"APPEL_M1";"APPEL_M2";"APPEL_M3";"PEU_VAR";"SER3";"CHOIX_OUI"
"6455";"RESIL_NON";"[61:110]";"ANC3";"O5O6";"NO_DEP";"APP4";"PAP2";"CROISSANCE";"UTIL_NORMAL";"HORS_FFT_OUI";"PAS_APPEL_M1";"APPEL_M2";"APPEL_M3";"GRANDE_VAR";"SER3";"CHOIX_OUI"
"6456";"RESIL_NON";"[26:40]";"ANC1";"O1O2";"DEP";"APP2";"PAP2";"DECROISSANCE";"UTIL_EXCE";"HORS_FFT_OUI";"APPEL_M1";"APPEL_M2";"APPEL_M3";"MOY_VAR";"SER3";"CHOIX_NON"
